,0,1,2,3,4,5,6,7,8,9,10,11,12,13
33,0.8464491,-0.95475274,0.681172,0.5752255,-1.0408993,1.0261992,-0.28470442,0.100387685,-0.4547698,-0.42878821,0.006956986,0.035380125,0.008196116,0.05679486
34,1.159092,-0.9647766,0.70769256,0.39108056,-1.2026652,1.090606,-0.29966918,0.036166936,-0.44785655,-0.42502105,0.0044070277,0.034018844,0.0061542382,0.057286315
35,0.9298337,-0.95986384,0.6974237,0.48147768,-1.0433915,1.0287473,-0.26922607,0.07762377,-0.4511985,-0.4288571,0.0028056726,0.029853104,0.0089041935,0.054159835
36,0.8337578,-0.6908825,0.70598924,0.32651663,-1.0803993,1.0359317,-0.27482024,0.07101843,-0.4499315,-0.42457667,0.005299814,0.0327505,0.0054219915,0.053120993
37,0.95972353,-0.92279005,0.6535143,0.5127246,-1.0958345,1.041216,-0.2814495,0.077059075,-0.4507919,-0.42573324,0.004226677,0.029430205,0.008736619,0.055307083
38,0.87987834,-0.9026981,0.67930996,0.42530197,-0.97587025,1.0338012,-0.2773894,0.08695411,-0.45492947,-0.43043515,0.0025411695,0.033983413,0.0046848627,0.05547069
39,0.956473,-1.0172427,0.7186714,0.3636894,-0.922969,1.0228574,-0.27486056,0.08246534,-0.44840786,-0.4277732,0.0056012645,0.033963967,0.008002027,0.05398743
40,0.8856261,-0.96204454,0.7987391,0.4508354,-1.074191,1.0136248,-0.26946247,0.087716885,-0.4552534,-0.43118003,0.005594913,0.031778898,0.0103808,0.055803966
41,0.8878885,-0.8118243,0.73039854,0.3776121,-1.0893341,1.0427455,-0.27847943,0.06534019,-0.4509389,-0.42770132,0.0056135617,0.03351666,0.004415051,0.05509879
42,1.0270156,-0.86633855,0.7164197,0.55350095,-1.3323989,1.0611467,-0.28281066,0.062417,-0.4552501,-0.426562,0.0051170513,0.036946323,0.0015023211,0.055973705
43,0.8720164,-1.0023692,0.7043263,0.44935176,-0.9166975,1.0094991,-0.26648542,0.095302165,-0.45374015,-0.43174157,0.006905418,0.031501517,0.008534235,0.05125745
44,1.018392,-0.924879,0.71498626,0.2945006,-1.0108558,1.0563675,-0.2741115,0.048559748,-0.44652656,-0.42730102,0.0025884379,0.037718102,0.008143897,0.054990746
45,0.8286052,-0.92000943,0.7769147,0.36818433,-0.9415998,0.9995352,-0.25985512,0.0980667,-0.4572105,-0.42871875,0.0056136325,0.03694518,0.011092278,0.057975143
46,0.81894344,-0.81134677,0.7090584,0.4145012,-1.0270693,1.0144277,-0.26174825,0.096288174,-0.45688793,-0.43821055,0.0059880186,0.030610003,0.006365155,0.057943106
47,0.91009367,-0.9345625,0.6937251,0.522832,-1.0915155,1.0372609,-0.2951748,0.09797558,-0.4542247,-0.42973468,0.0070902556,0.03358039,0.006026943,0.05421206
48,0.94751006,-1.0160222,0.77017266,0.30689138,-0.91304576,1.0205376,-0.26688415,0.07055866,-0.4494458,-0.42437562,0.00916299,0.030260265,0.012707924,0.05777587
49,0.87344927,-0.93889135,0.69745094,0.39376652,-0.9205809,1.0138452,-0.2626582,0.08299065,-0.4477909,-0.4297027,0.0058519403,0.031553444,0.010795544,0.056368567
50,0.96282536,-1.1004915,0.68938386,0.3587036,-0.8000779,1.014841,-0.2610079,0.075963035,-0.44803122,-0.43257463,0.006360093,0.037821773,0.009112907,0.055757828
51,0.98148906,-0.9365944,0.7106727,0.4789794,-1.1305969,1.0312185,-0.27361095,0.07097439,-0.45017508,-0.42404115,0.0037471913,0.030423146,0.0062916027,0.05229879
52,0.8891831,-0.8720945,0.7688175,0.42481175,-1.1186947,1.0154399,-0.26292196,0.07463269,-0.4515642,-0.42453957,0.005830746,0.03225095,0.0102453185,0.05537079
53,0.8526842,-0.85315984,0.68193233,0.42273784,-1.0045403,1.02776,-0.2674201,0.07731664,-0.45321622,-0.43115294,0.006702006,0.033612836,0.010195135,0.056492627
54,0.8464097,-0.91765034,0.70293057,0.50770444,-1.0424185,1.0199889,-0.2746351,0.09271803,-0.45572016,-0.429507,0.008387086,0.032515652,0.007968918,0.0560352
55,1.0214854,-0.974698,0.7926068,0.36067927,-1.1123797,1.0327798,-0.25600746,0.055106543,-0.4491968,-0.4310531,0.004646508,0.03510817,0.012585253,0.055073164
56,0.8636413,-0.9009882,0.7131648,0.52181655,-1.0869806,1.0257083,-0.27196312,0.08630718,-0.4554694,-0.42900446,0.0074112015,0.031985182,0.007692472,0.055935558
57,0.86128265,-0.9379342,0.7666411,0.4673844,-1.0532719,1.0142207,-0.26701558,0.094811484,-0.45368886,-0.433822,0.0053010527,0.033848308,0.009657408,0.054847326
58,0.900029,-0.91545784,0.7627918,0.42152935,-1.0647774,1.0190681,-0.2635374,0.07894845,-0.45075783,-0.42621398,0.007020969,0.033444602,0.009085697,0.058997188
59,0.9921279,-0.9034024,0.69130313,0.45909074,-1.1429049,1.0356715,-0.2743508,0.06916869,-0.44709662,-0.4237617,0.0072757835,0.032693956,0.009867051,0.055228658
60,0.93612564,-0.8990708,0.7356841,0.5355308,-1.2119029,1.0509391,-0.27892017,0.06486351,-0.45705053,-0.43122044,0.010623351,0.033597227,0.011549438,0.05722191
61,0.92252916,-0.85194594,0.60798043,0.46841145,-1.0452464,1.0410482,-0.27835247,0.07235191,-0.448827,-0.42640573,0.0050097667,0.031313892,0.008077276,0.05539314
62,0.9399072,-0.9428397,0.82805926,0.37269044,-1.1048459,1.0035478,-0.2526317,0.07259229,-0.44719845,-0.42421234,0.0018719304,0.03024287,0.0071085347,0.053919673
63,0.9931822,-1.0793347,0.745335,0.48599148,-1.0396562,1.0300337,-0.28048798,0.08445034,-0.45087564,-0.43073916,0.0043267906,0.033007488,0.009978999,0.054413367
64,0.96672016,-0.89987266,0.76734257,0.30718032,-1.0506501,1.0456443,-0.28874397,0.06759954,-0.44518763,-0.42707,0.0034769438,0.030329736,0.008413614,0.05550524
65,0.8691457,-1.0967152,0.72478426,0.516063,-0.91086644,1.0035796,-0.2705815,0.1118079,-0.45811746,-0.43339124,0.008163828,0.029679086,0.008149552,0.054662798
66,1.045557,-0.9021936,0.7161928,0.29988146,-1.0766349,1.040776,-0.2680861,0.049179643,-0.44738942,-0.42666212,0.0073929243,0.035309255,0.010767764,0.057206206
67,1.0720358,-0.93336254,0.69303226,0.38705194,-1.1223758,1.0589997,-0.2785471,0.048262596,-0.44718102,-0.42536265,0.006348348,0.035098523,0.01038584,0.056241583
68,0.95780116,-0.9688205,0.75030935,0.47187388,-1.1085179,1.0359399,-0.27118203,0.077787325,-0.4566608,-0.4343992,0.0012020804,0.031281862,0.006772316,0.05625144
69,0.82757276,-0.9425226,0.70519483,0.43171567,-0.910784,1.0081798,-0.2665869,0.08978817,-0.44946882,-0.42686242,0.0049894787,0.03286186,0.012987685,0.051239505
70,0.91145134,-0.7604797,0.77480567,0.39176577,-1.2251226,1.0278817,-0.27012998,0.0649506,-0.45580134,-0.42897204,0.0067713726,0.033399433,0.006336673,0.05554685
71,0.9282691,-0.8639028,0.6655329,0.5162339,-1.1419911,1.0308157,-0.27389657,0.06899488,-0.4472044,-0.4225368,0.004569888,0.028703187,0.0037975507,0.056271393
72,0.914428,-0.90117663,0.6949219,0.38271132,-0.9842961,1.0283451,-0.26561186,0.0702887,-0.4506264,-0.43006667,0.005228903,0.03324704,0.009577393,0.05605523
73,0.94119424,-1.004428,0.71460813,0.4776616,-1.0189422,1.0245924,-0.2810164,0.08446392,-0.44734502,-0.42822728,0.0072624283,0.034023315,0.011295159,0.052584153
74,0.8487999,-0.86864763,0.75270176,0.5457232,-1.176582,1.0110534,-0.27412337,0.104084305,-0.45414138,-0.42826986,0.0020370074,0.030925887,0.0057672085,0.05095937
75,0.8926844,-0.9234156,0.7164604,0.46821386,-1.0651954,1.0105075,-0.26513168,0.08705475,-0.45002797,-0.42992887,0.0063364757,0.033181295,0.00833954,0.05483603
76,0.80185133,-0.8387274,0.63061345,0.42753518,-0.9094036,1.0087358,-0.25955206,0.08356047,-0.45038056,-0.42686796,0.0041176993,0.035863504,0.008096413,0.05714986
77,0.93718123,-1.015087,0.6727475,0.50052035,-0.9838276,1.0256763,-0.27032343,0.07783671,-0.4522518,-0.42850882,0.007742958,0.031711586,0.007075782,0.05430853
78,0.8203255,-0.86810416,0.686684,0.53778493,-1.0678021,1.0150143,-0.27212378,0.090150446,-0.45311862,-0.42939785,0.0064407242,0.030483292,0.0094622215,0.059599005
79,0.86338586,-0.91878176,0.7893322,0.34811708,-0.98754805,1.0082705,-0.2562267,0.08129854,-0.45161286,-0.43325034,0.004383795,0.03246464,0.0100365365,0.053016044
80,0.8380284,-0.83873963,0.7574261,0.39327943,-1.053781,1.017475,-0.26705223,0.07916102,-0.45434064,-0.42659718,0.0075051906,0.033078168,0.009981087,0.06139205
81,0.84012413,-1.0081291,0.66568595,0.54407364,-0.9204257,1.0040807,-0.27126545,0.10937825,-0.4569,-0.43613872,0.0036456734,0.03205642,0.006878157,0.054674156
82,0.78095675,-0.7584583,0.78994817,0.3143351,-1.0377204,1.0060927,-0.25145134,0.07585529,-0.4479467,-0.42331213,0.00456718,0.03271109,0.008276396,0.05274903
83,0.814668,-0.91798407,0.7320416,0.4829638,-1.0024922,1.0006373,-0.26667762,0.10398259,-0.4537715,-0.43001863,0.00614986,0.031688944,0.0077488786,0.05295447
84,0.81412333,-0.7314576,0.74821335,0.32266557,-1.0589988,1.0112619,-0.2528512,0.071265325,-0.4440964,-0.42572093,0.008072822,0.031914122,0.007110671,0.05675235
85,0.8318265,-0.98116094,0.6999965,0.57458323,-1.013374,1.0022901,-0.27083892,0.114267185,-0.4518571,-0.43057415,0.0044955835,0.029367642,0.0062594945,0.055497173
86,1.0073972,-0.8944858,0.7736871,0.381927,-1.1789069,1.0456109,-0.274039,0.054629516,-0.44718662,-0.42220947,0.0019118134,0.030541036,0.0049571125,0.055822518
87,0.8663296,-0.75868565,0.6762382,0.44173062,-1.1315762,1.0268698,-0.27739394,0.07483145,-0.45227942,-0.42191878,0.0036057495,0.031929605,0.0020342926,0.055355143
88,0.9059756,-0.8843701,0.7084332,0.40755472,-1.0430369,1.0194223,-0.27172384,0.080381215,-0.45230773,-0.42649716,0.007351622,0.0303587,0.0077377902,0.05671735
89,0.88733405,-0.86583453,0.81676155,0.34018117,-1.0852308,1.0190252,-0.26268506,0.07754149,-0.45469615,-0.42821398,0.0005469918,0.032640867,0.0061988058,0.05900473
90,0.99981064,-0.97082216,0.67549366,0.41904646,-1.0180789,1.0335281,-0.28050405,0.07648582,-0.45008594,-0.42570397,0.006876087,0.030559164,0.0064635472,0.05180118
91,0.9572544,-0.9068505,0.6650903,0.4862545,-1.0982268,1.0290836,-0.27426475,0.075864986,-0.44988805,-0.42320007,0.005768365,0.0325709,0.009071724,0.055784345
92,0.9329444,-0.94076234,0.82107764,0.27638707,-0.99324983,1.0266991,-0.26999903,0.0743138,-0.45236072,-0.42585453,0.0038708188,0.033127755,0.006919292,0.05457454
93,0.89748526,-0.8149709,0.70660126,0.45661724,-1.1431967,1.0307729,-0.27470466,0.075853094,-0.44988373,-0.42855346,0.0033384115,0.03289683,0.005356106,0.053886764
94,0.853282,-0.8686627,0.71251816,0.47646624,-1.0716904,1.0200977,-0.27298182,0.09230079,-0.45319444,-0.4267713,0.008306793,0.03429725,0.008384467,0.053515684
95,0.87483424,-0.9022458,0.75911444,0.33776557,-0.9584611,1.0159342,-0.26780206,0.07692291,-0.45111713,-0.42600435,0.005364634,0.03130628,0.011235391,0.053815283
96,0.99724936,-0.953765,0.77055585,0.4391905,-1.1567571,1.032245,-0.26973632,0.06832947,-0.4530734,-0.4257775,0.0012905635,0.033254392,0.006122642,0.054011196
97,0.9841574,-0.99530846,0.70945656,0.45356372,-1.042866,1.0395806,-0.27577654,0.078010544,-0.4563253,-0.42795968,0.0034676194,0.02974425,0.006004651,0.05328351
98,0.90319484,-0.93832344,0.70392215,0.5325524,-1.0912156,1.0119994,-0.26306346,0.08839941,-0.45014265,-0.42836258,0.0061513176,0.032322288,0.006680821,0.054643776
99,0.9510988,-0.9185357,0.68584704,0.39160627,-1.0077602,1.0302259,-0.2676793,0.0644944,-0.44872028,-0.42811763,0.0059126923,0.0314601,0.007870472,0.05480775
100,0.97953004,-0.9068344,0.67788446,0.48512036,-1.1216009,1.0389911,-0.27432898,0.06531569,-0.44752216,-0.42533657,0.0037241857,0.031347863,0.00900359,0.053583063
101,0.8818653,-0.76535326,0.7403029,0.34167916,-1.1140473,1.038209,-0.27484968,0.07200907,-0.44890347,-0.4252136,0.008422739,0.032383274,0.0072714733,0.054952957
102,0.8985668,-0.95453316,0.731654,0.38646883,-0.96673304,1.009354,-0.25685704,0.08231646,-0.45199558,-0.43311045,0.0034971535,0.032909706,0.009662309,0.05647088
103,0.84752846,-0.95547086,0.7458086,0.4110952,-0.9412271,1.0254977,-0.2733592,0.08722837,-0.45505202,-0.43373114,0.0049916245,0.034712497,0.005878863,0.056084562
104,0.8145849,-0.8022358,0.6626232,0.4577841,-1.0222985,1.0287733,-0.2725559,0.08275539,-0.45455104,-0.43574595,0.007691228,0.03530299,0.0072757388,0.051221464
105,0.74624974,-0.84092396,0.7057155,0.3931029,-0.8967031,0.9844067,-0.25907093,0.10520258,-0.45332357,-0.4301482,0.0052274894,0.030628303,0.009508741,0.05237241
106,0.8581699,-0.8233876,0.74672157,0.34387678,-1.0266383,1.0214585,-0.27252117,0.0849973,-0.45294708,-0.42669913,0.00669453,0.034946755,0.011469004,0.05482791
107,0.936412,-0.8387387,0.62904954,0.50682396,-1.119229,1.0375115,-0.28212592,0.0748682,-0.4503756,-0.4232743,0.007728735,0.03165577,0.009349319,0.054550007
108,0.9892924,-0.9510953,0.7468767,0.48388702,-1.1770312,1.0459688,-0.27493945,0.06572102,-0.45470753,-0.42851,0.0050433762,0.03392511,0.011211936,0.055067144
109,0.8997903,-1.1139573,0.7165817,0.50556135,-0.8858428,0.9916667,-0.2607535,0.1023168,-0.45027694,-0.43072757,0.003777802,0.032637104,0.0071442323,0.056403603
110,1.045919,-0.9807655,0.67028147,0.42872414,-1.0655397,1.0492716,-0.27539527,0.05352526,-0.44738734,-0.42420024,0.0051348098,0.0342298,0.01135501,0.059968855
111,0.96754175,-0.96678776,0.728278,0.41131574,-1.036411,1.0377499,-0.27842045,0.07981537,-0.4513788,-0.4297577,0.002196882,0.031393573,0.005717599,0.055055104
112,0.9904339,-0.9732962,0.7902995,0.37838033,-1.0981094,1.0264661,-0.26874807,0.071664065,-0.4452806,-0.42307568,0.006633468,0.031620845,0.008147419,0.056378376
113,0.8780591,-0.88047457,0.7195399,0.40163156,-1.0217619,1.024042,-0.27438313,0.076288834,-0.44949478,-0.42852315,0.0052764267,0.031280003,0.008927842,0.057248298
114,0.8483045,-0.86471903,0.75123495,0.43089068,-1.0659133,1.0129995,-0.2609944,0.079001926,-0.44895965,-0.4296212,0.006313768,0.03372045,0.0084964195,0.056361005
115,0.9934085,-0.9432079,0.81683016,0.29323995,-1.0718623,1.0357791,-0.2634528,0.06243349,-0.4572693,-0.4320374,0.0041453894,0.03454026,0.010074628,0.056589834
116,1.0289574,-1.0204389,0.73200285,0.44551572,-1.0826448,1.0284733,-0.27583238,0.076408334,-0.44880664,-0.43027842,0.0057537807,0.033583544,0.0073758187,0.055481933
117,1.041142,-0.8495909,0.6441645,0.31394017,-1.0493166,1.0687732,-0.28078088,0.038216643,-0.4485107,-0.42457184,0.0030432995,0.033349328,0.0100867255,0.05790707
118,0.9513801,-0.83486116,0.7715836,0.18644422,-0.9807866,1.0453014,-0.27117446,0.06089942,-0.4509146,-0.4290623,0.0019985102,0.03394326,0.007811741,0.057167247
119,0.9235831,-0.9157081,0.69876164,0.46457416,-1.0626769,1.0386363,-0.2902447,0.0888671,-0.45489258,-0.43244734,0.0035917368,0.03226321,0.009365884,0.057948668
120,0.93252754,-0.91784614,0.72258914,0.34524333,-0.98080796,1.0359191,-0.27795565,0.069004215,-0.44588655,-0.4251136,0.0030510463,0.03507398,0.006185864,0.05770642
121,1.0754371,-0.87503654,0.7908895,0.33665735,-1.2374309,1.0603114,-0.2727244,0.042153224,-0.44965816,-0.42625892,0.006555003,0.03036295,0.010947109,0.05456343
122,0.9667609,-0.92755705,0.7315696,0.4433515,-1.1189517,1.0260439,-0.26769707,0.07495586,-0.4506287,-0.42737833,0.002665747,0.03568481,0.003298319,0.056006912
123,0.88989216,-0.8135667,0.7571995,0.38400173,-1.1266247,1.0285094,-0.2759727,0.08074335,-0.44754016,-0.42883626,0.0022261739,0.036473986,0.0073262965,0.057410542
124,1.0834517,-0.9607881,0.6933292,0.36602283,-1.0888569,1.0441407,-0.2797184,0.06249562,-0.44792956,-0.42560774,0.0054042973,0.034817394,0.0100678215,0.05617413
125,1.0687716,-1.032637,0.72753465,0.4805768,-1.1492379,1.0493294,-0.2786068,0.06447928,-0.44950482,-0.42690784,0.0042046737,0.032235585,0.009992451,0.057549067
126,0.9212526,-0.9374551,0.75489795,0.42928421,-1.0597665,1.0300472,-0.25994718,0.074006796,-0.45593163,-0.43521225,0.0035190769,0.03201855,0.009634907,0.05651082
127,0.8439288,-0.8630024,0.72183406,0.41816902,-1.0117936,1.0017385,-0.25585136,0.07432255,-0.4476498,-0.42998436,0.007974234,0.02941262,0.008000762,0.05762878
128,0.98243845,-0.9480316,0.85090435,0.29744467,-1.0872979,1.0264218,-0.25404784,0.061947934,-0.4529056,-0.43151775,0.0037814006,0.03368993,0.0076470906,0.058575306
129,0.97013026,-0.9726296,0.6445739,0.48953396,-1.0274918,1.0292659,-0.27633366,0.08241836,-0.44903046,-0.42098957,0.008483197,0.030217007,0.0073299194,0.056687485
130,0.9258479,-1.0056272,0.7112458,0.3634091,-0.89079857,1.0228789,-0.26903895,0.08228993,-0.45489997,-0.43245873,0.0072722994,0.034624647,0.008903113,0.05670437
131,0.967398,-0.9138672,0.7462772,0.28778383,-0.9939492,1.0204679,-0.2569564,0.060970753,-0.44891897,-0.42817464,0.0060548093,0.03132635,0.006012772,0.057521574
132,1.0406107,-0.94364506,0.70128417,0.3675694,-1.0666163,1.0584391,-0.28402838,0.052636772,-0.4481583,-0.42505997,0.0021037143,0.03328082,0.011210554,0.057592563
133,0.9472987,-0.9447426,0.7416865,0.3832565,-1.0252382,1.0239781,-0.2634819,0.073302485,-0.44801334,-0.42491043,0.0031756852,0.033039264,0.010131587,0.054129906
134,0.86041373,-0.861478,0.66768813,0.4164022,-0.97168577,1.0178553,-0.26823616,0.073191956,-0.44484094,-0.42576176,0.0024543963,0.035203077,0.009765764,0.055431042
135,0.9864969,-0.8616832,0.7166181,0.34850335,-1.0924249,1.0563577,-0.27695066,0.050376274,-0.44837907,-0.4298722,0.0053453185,0.030791953,0.009724685,0.054905962
136,0.9712724,-0.97110504,0.7180879,0.43945202,-1.0541587,1.0430562,-0.2763482,0.06992618,-0.45381102,-0.4276706,0.005953487,0.033846393,0.01021245,0.057535313
137,0.9303252,-0.95279974,0.78918886,0.41807353,-1.0915983,1.0287113,-0.26207286,0.06806982,-0.4552575,-0.4307842,0.0044998676,0.03152977,0.0090343775,0.056371048
138,0.9075615,-0.93804795,0.74698585,0.39161012,-1.0120107,1.0220107,-0.26296678,0.07804931,-0.4532912,-0.431465,0.0046976507,0.031497363,0.008551159,0.053694908
139,1.004866,-1.040101,0.68202704,0.4020763,-0.95001626,1.0346491,-0.274976,0.0781045,-0.45269898,-0.43191445,0.0010874085,0.03383355,0.007306262,0.05819438
140,0.95668906,-1.0173858,0.78722274,0.45319563,-1.0825375,1.0182716,-0.25780067,0.07464456,-0.45462123,-0.43267867,0.00836979,0.034310702,0.00639885,0.056315254
141,0.9065446,-0.97745556,0.7663819,0.42788172,-1.0309997,1.0285289,-0.27703786,0.087899245,-0.4550018,-0.4272866,0.003930472,0.033289794,0.002010501,0.051789463
142,0.9148547,-0.95794624,0.7380082,0.38632298,-0.9819823,1.0193976,-0.2602363,0.070514314,-0.44740131,-0.42730072,0.0071694646,0.03293953,0.010684985,0.054746963
143,1.036982,-0.9044892,0.6108638,0.3533411,-1.0021096,1.0722654,-0.28956917,0.042860307,-0.44594914,-0.42043886,0.0042725876,0.031535827,0.008288496,0.058964442
144,0.8989463,-0.7793146,0.73532975,0.38749662,-1.1443433,1.0348853,-0.2744753,0.06953251,-0.4509174,-0.42758295,0.005857948,0.034949712,0.0088530565,0.05689919
145,1.0492941,-0.83106977,0.7442501,0.36539757,-1.2356434,1.0407591,-0.2616024,0.04540088,-0.44911796,-0.42285642,0.004603695,0.033078194,0.0068755085,0.055042192
146,1.0891299,-0.88517123,0.7100357,0.34432563,-1.1697702,1.0606306,-0.2773499,0.039963655,-0.44757405,-0.42344457,0.004402483,0.032142088,0.009798565,0.059152685
147,1.0387928,-1.0761852,0.7215439,0.33394942,-0.9205188,1.0318465,-0.25590587,0.04881092,-0.44754606,-0.43086874,0.0041011088,0.031596005,0.0073584327,0.05805602
148,0.98735136,-0.78562135,0.70358044,0.40736374,-1.2134799,1.0589364,-0.2826211,0.060072936,-0.4519379,-0.42401922,0.0017112829,0.029956179,0.007265386,0.05877714
149,1.0456727,-1.0122931,0.68761915,0.41650587,-1.0223486,1.0538954,-0.2847611,0.061698727,-0.45407683,-0.42623374,0.005331628,0.03136221,0.011946426,0.059060402
150,0.992906,-0.866889,0.6863068,0.40378815,-1.1211768,1.0259172,-0.26711804,0.0661185,-0.44540057,-0.41985983,0.0064920373,0.033637326,0.00751561,0.05441266
151,0.9644802,-0.9249139,0.83830345,0.3338063,-1.1289787,1.0358282,-0.26578557,0.06502761,-0.45257875,-0.42902052,0.0039312243,0.033843495,0.008590133,0.053389452
