,0,1,2,3,4,5,6,7,8,9,10,11,12,13
89,-1.2461336,-4.3860106,1.8060241,-0.38443217,4.2356367,0.08278242,-0.0224123,0.021567319,-0.031146916,0.040429734,0.0066448823,0.029084653,-0.13980854,-0.025609197
90,-2.2807896,-2.368652,3.5275621,1.8762504,-0.8791313,0.022830527,0.0041594375,-0.008545313,-0.026923342,-0.015893463,0.06867399,-0.058513265,-0.10600692,-0.047752015
91,0.8529855,-1.9889412,3.4466257,-0.7936763,-1.4535009,0.034273297,0.006652901,0.013899472,-0.007611337,-0.0023964718,0.035084195,-0.04326142,-0.09151728,-0.031676754
92,-0.7505951,-1.3403399,3.3293934,1.8787405,-3.1850455,0.049480002,0.014821505,-0.029234728,-0.04585263,0.00685074,0.03771866,-0.025883492,-0.0423888,-0.056897223
93,0.81009185,-0.028609294,3.1233602,0.42541265,-4.4917116,0.0083963405,0.0266362,0.005179994,-0.027054375,0.03490509,0.042024873,-0.04757619,-0.08125046,-0.032689378
94,-1.7836751,-0.5870651,0.13802509,5.126883,-3.0180411,0.04148499,0.0049293134,0.008205932,0.024703076,0.017556736,0.046608653,-0.04661382,-0.082161345,-0.055657364
95,-1.3576518,-3.3498192,0.10920785,0.7529641,3.8225675,0.07501383,-0.05182398,0.064391136,-0.010645203,0.06116823,-0.00652864,0.0367197,-0.07332737,0.005764352
96,-3.344662,-0.9949836,2.6474853,2.724436,-1.2695224,0.0687,0.008862942,0.009235259,-0.008304995,0.042250104,0.008398175,-0.00058059813,-0.07537499,-0.032830328
97,-2.271902,-1.1370382,0.3083936,4.070941,-1.0810204,0.018325534,0.011903308,0.022503067,0.0074773277,0.0069896746,0.033462297,0.000943081,-0.0709846,-0.05050171
98,-2.5256546,-1.8355218,0.81701773,5.392253,-1.900564,0.03885358,0.004600672,0.025876496,0.0039711553,0.0020152777,0.031328246,-0.031681266,-0.063687816,-0.04962652
99,-2.070184,-3.217643,1.0137591,2.1439378,2.1759467,0.040951893,-0.018398806,0.0006423108,-0.041818522,-0.015935035,0.024691314,-0.0037576915,-0.11217205,-0.054540142
100,-2.8120327,-1.1611233,0.49280435,5.365629,-1.9778569,0.07970707,-0.006858196,0.017160147,-0.0015264591,0.036842383,0.047846004,-0.029043894,-0.076096274,-0.039989583
101,-2.5883155,-3.1471622,4.346315,2.2866745,-0.91189694,0.025034372,0.008987319,-0.0046392605,-0.022312129,0.008868646,0.023105519,-0.00409127,-0.06240831,-0.017892433
102,-0.20807707,-2.7170644,2.182368,1.0787938,-0.2009539,0.06074659,0.0043963175,-0.021658324,-0.0122832805,0.037770294,0.03534425,-0.0030700197,-0.04454242,-0.0172579
103,-0.7014183,-3.7837994,0.09335117,1.9203565,2.5763364,0.028006151,-0.01258059,0.02051339,-0.015788106,0.0029953886,0.04225853,0.008587098,-0.08187601,-0.03165683
104,-1.4158064,4.759396,-1.4147732,0.4205992,-2.9212255,0.027543902,-0.041630767,-0.02675865,0.02350305,0.024615226,0.048243582,-0.03663205,-0.08601949,-0.033657
105,-3.3475063,-2.1596603,3.3338468,3.0044231,-0.93766105,0.065513685,-0.00784362,0.008433212,-0.02203787,0.009790951,0.018616054,0.022857744,-0.055986598,-0.029385867
106,0.2281359,-0.28009188,3.4319615,1.1722467,-4.750208,0.045919206,0.0020678658,-0.017974084,-0.033222243,-0.021574082,0.022041496,-0.03463896,-0.034067504,-0.028122565
107,-1.718113,-2.8696632,1.5019059,3.7265038,-0.5308039,0.05891874,-0.002152252,0.03148252,-0.014901353,0.0040507894,0.05676385,-0.035045583,-0.04550183,-0.025273992
108,0.25424337,-1.0461628,2.6969266,1.4433887,-3.3995872,0.055868108,-0.0045485646,-0.021913573,-0.020665135,0.0011591837,0.03315194,-0.01761959,-0.026282344,-0.05000773
109,-2.4534535,-4.387472,1.823118,4.4678946,0.64877784,0.006622595,-0.019706795,0.032661263,-0.020325832,0.007511845,0.02842373,-0.00916769,-0.0928457,-0.0325626
110,-1.8880708,-4.3701115,1.2565956,0.88828427,4.157873,0.0897633,-0.037139304,0.038541656,-0.031838827,0.04507765,0.022418212,0.02587401,-0.08966627,0.018924236
111,-0.9268892,-1.419702,0.31323683,3.5681522,-1.6146744,0.04316976,-0.00028177816,0.03663229,0.0030864053,0.01980775,0.023733193,-0.011539163,-0.04988652,-0.05122952
112,-1.2574644,-0.68839633,3.72081,2.567763,-4.652134,0.06135254,0.0057408717,-0.039390527,-0.009335754,-0.01798097,0.038646266,-0.042916156,-0.0109073585,-0.04227536
113,0.03860891,-1.7571945,-0.05107595,5.420401,-3.6012385,0.037097346,-0.010443359,0.019040983,0.012933508,0.0073695295,0.045458548,-0.037140332,-0.07639106,-0.054345272
114,-1.4778105,-1.412716,0.3884412,4.140351,-1.6184691,0.018521022,-0.015433075,0.0132971,-0.024768265,-0.017610967,0.05422467,-0.06161608,-0.09245191,-0.021650137
115,0.30976713,-5.399588,3.3953724,2.5036511,-0.52376497,0.05761263,0.014255775,0.011732992,-0.035709098,0.023331845,0.056534335,-0.025723236,-0.038765986,-0.021548795
116,-4.248,-1.7519722,3.963039,2.7358465,-0.9383819,0.023952674,-0.016386818,-0.013820726,-0.0017235475,-0.009208476,0.026508413,-0.028705128,-0.13672002,-0.027840892
117,1.1503301,-2.6622279,1.1329511,1.1423135,-0.5579382,0.0067268424,-0.020538557,0.015365951,-0.035102047,0.05163361,0.038042698,0.0034932229,-0.07803578,-0.034546122
118,-1.8870052,-1.5885301,0.30727422,1.3558344,1.7512294,0.0154807735,-0.020359434,0.021993164,-0.007103554,-0.029761832,0.028633628,-0.018294612,-0.06652354,-0.056112945
119,-3.2641287,-4.67278,4.9517574,2.544216,0.52291214,0.05599631,-0.049656868,-0.015289139,-0.0297354,0.01480045,0.027371535,-0.021481158,-0.108270526,-0.021357303
120,-1.2158682,-2.5265493,3.2921824,0.92877764,-0.4722307,0.043897133,0.005217582,0.010185525,-0.025963658,0.021019673,0.027192665,-0.017839087,-0.073441006,-0.035003297
121,-2.4701443,-1.232247,2.3226044,1.9536287,-0.6224004,0.024734017,-0.024779543,0.0072289146,0.01015455,0.0069045294,0.014046827,-0.039014798,-0.08809823,-0.039378524
122,-0.28662783,-1.669764,2.1285508,1.2133477,-1.3315028,0.0033120224,0.0025028866,0.00038555637,-0.025632517,0.0072309393,0.043400496,-0.037136327,-0.036109205,-0.027061189
123,-0.43269026,-2.6045678,2.3061955,2.5058117,-1.780531,0.015142001,-0.012636635,0.011711076,-0.023241268,0.012478741,0.0014932323,-0.018332336,-0.05609032,0.0018067462
124,-1.3712014,-5.6203537,3.2133608,2.6511166,1.3299415,0.062153522,0.005587559,0.02730902,-0.039216705,0.014294295,0.0112402905,-0.00811149,-0.05613006,-0.02701336
125,-1.1375372,-0.37446398,2.664102,1.7576591,-3.0823493,-0.005512448,-0.0038359594,-0.0059360266,-0.029868094,-0.022002107,0.029150488,-0.068450235,-0.043215137,-0.022652043
126,1.943456,-1.8161998,3.663383,-1.1565846,-2.5533273,0.07855192,0.02393221,0.008269876,-0.055966295,0.049042076,0.049747437,-0.033921957,-0.0936972,-0.006919237
127,-1.7918751,-1.0399852,2.6099386,1.2823977,-1.1881207,0.03348203,-0.0050727557,-0.0065319687,0.006614716,0.051188275,-0.0051049273,0.015961632,-0.0717617,-0.023801452
128,-1.5779414,-1.6114,3.024814,2.3008063,-2.2308064,-0.0012915074,0.0077725146,-0.029742097,-0.027272506,-0.027014384,0.055322103,-0.0895454,-0.0700245,-0.02106232
129,1.9396299,-6.6379223,6.2767763,-0.64300555,-0.36463913,0.021917464,0.028830705,0.030171152,-0.026987495,0.013068346,0.08187538,-0.066188335,-0.057708718,-0.07510095
130,1.8303074,-3.3339329,4.0193214,0.98311573,-3.2657194,0.056508552,0.048700362,-0.0064784847,-0.026607608,-0.004641207,0.059029132,-0.03986033,-0.034102336,-0.09004998
131,1.9552554,-4.7755666,5.7453895,1.979763,-4.4223633,0.037537426,0.026685132,0.0021236949,-0.011827508,0.035186917,0.11277228,-0.085836954,-0.022883628,-0.082148984
132,1.5988183,-4.729695,4.566311,1.1944212,-2.3118558,0.030197129,0.037347905,0.0116620995,-0.02052428,0.019862918,0.038965866,-0.065583795,-0.064522006,-0.08782679
133,6.0475554,-7.1071773,6.1773148,-0.57207817,-3.798941,0.07017228,0.055403396,0.051352154,0.004980772,0.003969755,0.10061684,-0.037003536,-0.029050615,-0.10484453
134,3.4018288,-5.4555354,6.0709343,1.2373761,-4.773608,0.021753065,0.041440517,-0.018576432,-0.021698965,0.038730837,0.09107875,-0.12558311,-0.05601212,-0.10600076
135,4.1756954,-6.873461,6.8532968,-2.5358183,-0.8255683,0.043982323,0.04785631,0.070326805,0.0136760855,0.000695508,0.06214626,-0.046147075,-0.025119,-0.13389345
136,-2.501515,-1.0725212,3.2086165,2.594558,-2.3877113,0.016478881,-0.02021551,-0.08221692,-0.017601427,0.02811691,0.060771637,-0.08573046,-0.04318988,-0.029279416
137,8.49008,-6.6389213,5.078439,-4.578337,-1.5502858,0.040072385,0.004181547,0.040917475,0.017512675,0.07570732,0.06488594,-0.02377931,-0.029790796,-0.10324174
138,7.6618533,-3.1145666,2.5961955,-2.1293664,-4.474502,0.025029015,0.031105613,0.022629585,-0.016788023,0.027003465,0.09399636,-0.008721039,0.013775255,-0.11149441
139,7.2859035,-5.928955,3.954764,-2.593342,-1.8882049,0.015141249,0.0252427,0.022097114,0.014499766,0.059259467,0.08436114,-0.078269206,-0.008552883,-0.12031758
140,4.6704783,-2.9650493,2.9712086,-1.4495692,-2.7093961,0.02481864,0.0111496765,-0.00033246353,0.010245453,0.0034964625,0.08543043,-0.10121374,-0.0321612,-0.08866485
141,4.2621427,-1.643231,1.4136386,-0.9565336,-2.8197489,0.033038,0.024807042,0.013842367,-0.009227587,0.009372896,0.07173842,-0.033936378,-0.006447215,-0.07450604
142,3.8059354,-1.9004431,3.0527656,-1.9468946,-2.6648943,0.0045690164,0.037422746,-0.0141819455,0.011255754,0.02512479,0.08355278,-0.12932834,-0.034317292,-0.09791007
143,2.8216882,-0.7165699,-0.68210375,1.8747709,-3.2875593,0.021901485,-0.015657714,0.0017496571,-0.0060732337,-0.009700365,0.037635654,-0.031851217,-0.062322672,-0.007853661
144,6.4489417,-5.173916,4.27006,-1.2406173,-3.5742583,0.0782104,0.025553232,0.030181099,-0.00072990544,0.04207874,0.09094179,-0.03854211,-0.0089577595,-0.11469492
145,5.725726,-3.6106043,4.5465555,-2.3495312,-3.7611518,0.004169276,0.02250137,0.006674964,0.0051276046,0.052693278,0.082898684,-0.0799234,-0.02511039,-0.10960848
146,6.4872932,-5.146136,2.2264736,-2.2558804,-0.74887526,0.03544704,0.030127311,-0.0069264323,-0.012362249,0.08315168,0.08215116,-0.13559395,-0.03183007,-0.10946635
147,6.903832,-4.706822,3.6741018,-3.3979614,-1.731481,0.029611915,0.0050135087,0.0073075444,0.025859024,0.070702635,0.08439948,-0.07736686,-0.003412908,-0.11059533
148,7.5251446,-4.873374,3.326019,-2.0702975,-3.0738535,0.012935558,0.008464618,0.0034576096,0.03266883,0.0710484,0.10019754,-0.11712621,-0.019249916,-0.13335526
