,0,1,2,3,4,5,6,7,8,9,10,11
69,0.9510982,-3.408034,-1.6564716,-1.5347743,5.476621,2.7077954,-4.030502,1.3075349,-0.0024283547,4.242733e-05,-0.13584203,-0.00850648
70,-2.4102442,-3.417454,3.9198382,0.56372225,1.6091536,-2.2765377,-0.7431199,2.8727126,-0.103909,0.088851765,-0.032978516,-0.040213205
71,-0.14494441,-4.236891,2.6315923,2.3316705,-0.45729747,-1.3614383,-0.21916291,1.5198702,-0.030471839,-0.011687882,-0.09100801,-0.047707174
72,0.05155511,-4.1398444,1.2237246,-0.07092939,2.8429282,-2.117849,2.317297,-0.17358197,-0.024476998,-0.0058886185,-0.09618735,-0.015341392
73,-0.16627748,-5.616982,2.5736394,-0.7286852,4.14552,0.019877754,-3.1135607,2.9472072,-0.08542088,0.087714,-0.035983227,-0.053208806
74,0.6559552,-2.0995543,1.0954964,2.2624803,-1.5912179,0.49536622,-1.8383439,1.3090471,-0.025500935,-0.034575757,-0.09406103,-0.015148073
75,-0.28978926,-2.6485388,2.2590902,0.053900003,0.73696244,0.79231244,-3.206747,2.1997797,-0.059265044,0.023347152,-0.06378711,-0.034915898
76,2.0782301,-2.4224684,-0.6277438,3.4772696,-2.0608428,0.8714747,-0.8905057,-0.040586993,-0.09178616,-0.003375817,-0.107031435,-0.05740618
77,1.3491606,-5.788054,3.4724128,0.36814648,0.5938697,-0.2533915,-1.8032959,1.9178524,-0.0027479017,-0.018327434,-0.040813964,-0.036506295
78,-1.9349902,5.8409147,-0.9110715,-1.5758336,-1.1036249,0.64015985,0.036292113,-0.68130237,-0.067815974,0.09005728,-0.07932958,-0.04993455
79,-3.5315046,-0.48488274,2.852863,-1.3042101,2.560702,-3.46139,4.0111322,-0.62245417,-0.10306661,0.12159988,-0.022919722,-0.012990033
80,-0.5032724,-3.7136405,-0.039504796,-0.4374016,4.9327555,-0.24428609,-2.831727,2.9108906,-0.07179555,0.06276445,-0.05099268,-0.1010679
81,-2.1404374,-2.8505986,2.5348063,0.8640323,2.0467267,-0.6826765,-3.9192572,4.3947463,-0.12244162,0.062578276,-0.041666508,-0.093268335
82,0.6340216,-0.42431402,2.0853734,0.64686424,-2.6396434,1.17674,-2.3839316,1.17835,-0.0015299823,-0.02342004,-0.08517822,0.01072121
83,0.022754014,-5.8062005,2.4632034,0.78142107,2.6651397,-1.4103938,-0.10590403,1.4145322,-0.08251472,0.08900604,-0.07540038,-0.078160144
84,-1.5704874,-0.02393952,1.791435,-1.2799863,1.1493114,-0.07589615,-1.5686846,1.5459245,-0.04893258,0.09500025,-0.06917975,-0.041884303
85,0.17941609,-3.365209,-1.6505642,0.19518849,4.7358294,2.2783358,-5.522876,3.191656,-0.012063539,-0.010124553,-0.11692101,-0.04681112
86,-0.10322763,-1.7322661,1.471542,1.3010349,-0.58135474,0.039294668,-0.95195585,0.7791732,-0.08230673,0.07275521,-0.0711137,-0.05316982
87,-0.41633254,-1.3931769,1.3402603,3.513431,-2.5078862,0.7311256,-3.6038756,2.7931738,0.0187854,0.004456833,-0.06125491,-0.05403205
88,-1.5776578,-2.4572334,-0.04608328,-2.4573817,6.5410066,-1.1336504,-1.321489,2.250711,-0.089684546,0.10297583,-0.08495698,-0.124738805
89,-1.4770702,-3.1738486,0.2141399,-2.0527458,6.655609,-1.6599721,-0.33948264,1.834107,-0.087277204,0.14850357,-0.0627907,-0.1428606
90,-1.2342331,-4.5694113,3.0033622,1.654479,1.7085837,-1.4894719,-2.1230721,3.441758,-0.09374341,0.07801324,-0.031718016,-0.07894742
91,-1.6293794,-1.7162015,0.6688144,-1.0788947,3.7718282,-2.0601907,1.1085312,0.78477925,-0.08408368,0.10357937,-0.113757595,-0.04522626
92,0.6557893,-4.436196,3.3777585,0.22005247,0.2342342,-2.0195324,3.9992619,-1.9262332,-0.056412112,0.0024142638,-0.11896274,0.010020487
93,-1.2470894,-5.043391,3.5682526,0.3046121,2.524039,-4.0036697,5.4825587,-1.4436914,-0.06251776,0.09310205,-0.1047904,-0.035377648
94,-0.008932963,-2.1535418,1.553772,2.93616,-1.8915529,-1.0220809,0.2761571,0.73141605,-0.033914752,0.0010154359,-0.068967834,-0.0052955532
95,0.62800765,-6.0161166,1.3272821,0.4131292,3.589235,-1.173496,1.1827043,-0.06466766,-0.04404747,0.026107084,-0.108308114,0.008640965
96,-0.1747346,-2.2062728,2.4362304,0.82647485,-0.5297658,-2.4598432,3.8499618,-1.3024004,-0.026113987,0.073307194,-0.11279634,0.011867957
97,1.160577,-2.8654096,0.66398543,3.053235,-1.5628128,1.4764451,-3.1268167,1.6655354,-0.01483864,-0.019351859,-0.16695279,-0.031931467
98,1.6377157,-4.2777715,-0.19218658,2.3925962,0.7571133,0.23529103,-1.7114136,1.3248776,-0.05268587,0.05654034,-0.12901178,-0.08312029
99,0.01141949,-8.11036,1.8141671,-0.61839086,6.912498,0.08220872,-4.4235463,4.016093,-0.11254409,0.05655556,-0.042438507,-0.06477124
100,1.8943421,-1.4625962,0.410986,4.407101,-4.590136,1.6762594,-3.0894413,1.43805,-0.07975565,-0.044089217,-0.1778937,-0.021927645
101,1.282062,-4.0758944,2.707743,-0.19441254,0.36253417,0.10397644,-1.103381,1.0070827,0.008495099,-0.02256016,-0.10879563,-0.022054551
102,-0.4182024,-1.6291568,2.6329374,-2.6141768,2.199099,0.11126554,-1.7236869,1.5340949,-0.07419634,0.14721537,-0.08356352,-0.09424104
103,-2.1781816,-2.2842007,0.2899152,-1.2789067,5.760969,-1.1213186,-1.3351659,2.3789506,-0.118749365,0.1046845,0.00531724,-0.06471838
104,-1.8154943,8.407579,-1.1532874,-0.44844538,-4.3855724,2.7245889,-2.223546,-0.31422105,-0.016039273,-0.02097037,-0.22104597,0.06613672
105,-0.7557551,-2.9707909,1.570676,-1.2641144,3.4243937,-0.3433811,-1.9905839,2.1869788,-0.09145598,0.05192906,-0.0723964,-0.049029794
106,-3.3601334,-1.3206294,2.36213,0.005229816,2.5850306,-2.938085,1.289463,1.5332228,-0.07046436,0.13153261,-0.062032565,-0.054074187
107,-0.65247905,-4.151328,0.16325435,1.907017,2.8792317,-3.3703368,3.5203748,-0.23916894,-0.060788732,0.0071492456,-0.0872096,-0.018208692
108,0.91347337,-2.9402158,2.3577003,1.7379596,-1.7557464,1.3109157,-4.009845,2.5673559,-0.00019790418,-0.007436957,-0.05140811,-0.048175238
109,-1.9979146,-2.0985167,1.6518136,1.9320253,1.146719,-1.6391983,-0.7350057,2.2197845,-0.13542257,0.08475065,-0.03709986,-0.08873965
110,0.122485176,-4.6380305,-0.7635018,-1.8419997,6.8582525,0.23355737,-1.7760948,1.4820745,-0.027838606,-0.014602587,-0.14043206,-0.036601156
111,0.3606729,-0.75039697,0.69765323,3.7056713,-3.3839192,0.9842054,-2.9557939,1.9444762,0.00542014,0.019596852,-0.060263634,-0.06977294
112,-0.36006272,-0.80391777,3.1322536,1.8532277,-3.37783,0.16677761,-1.7966042,1.517642,-0.054113414,0.034640767,-0.07412117,-0.015373429
113,-2.3795555,-2.800131,2.0283427,1.811518,1.7102255,-2.3049452,-1.4922014,3.5987191,-0.122175515,0.0777048,-0.07053309,-0.091
114,0.17810135,-0.4867186,0.24070765,2.5012841,-1.9264494,0.46726704,-2.2284908,1.6900533,0.002427449,-0.008498583,-0.13248518,-0.04052199
115,0.7895454,-0.5625738,1.5190818,0.8840568,-2.2887564,2.195518,-3.7996006,1.6985236,-0.0029985039,-0.0033211224,-0.115273125,-0.031574298
116,2.760756,-6.3634076,4.4728885,3.632244,-4.123152,1.2757545,-3.5471444,2.2252493,-0.06010439,-0.02416962,-0.16096601,-0.021211943
117,1.6191413,-1.8746599,-0.08800102,0.110115305,0.5144074,1.5437628,-1.890914,0.3443605,-0.039605964,0.02813727,-0.09715065,-0.06358978
118,1.2665943,-6.295943,1.6266955,-1.4109924,4.665561,-1.1860478,0.69380105,0.46068758,0.007318554,-0.059064966,-0.11319025,-0.030678954
119,2.0954297,-3.9580905,1.8841096,1.4197456,-1.031237,2.6429303,-4.4928412,1.8645093,-0.028554756,-0.011602715,-0.17685047,-0.06144006
120,0.38136142,-7.422564,4.2077484,0.7977017,2.4369464,-0.05235871,-3.0652962,2.9499216,-0.05487765,0.09866955,-0.033094455,-0.0466924
121,-0.3404644,-0.9143347,2.550515,0.9402922,-1.990588,1.9442363,-4.752571,2.7685418,-0.03670037,-0.002424471,-0.10214126,-0.007007236
122,-0.18998985,-2.633567,2.5021248,0.52724564,0.03014053,1.1444472,-4.0170374,2.7550359,0.017770745,0.0057109706,-0.022204123,-0.058939867
123,0.8131571,-0.094734654,2.9056075,2.6742191,-5.675695,2.7740061,-5.9851356,3.2431333,-0.011935428,0.01212197,-0.09842869,-0.028521426
124,1.0962366,-4.5662875,1.92982,1.760467,-0.08667809,0.6483326,-2.756476,2.0113292,-0.06427017,-0.011196282,-0.08382965,-0.026138853
125,2.146651,-4.1205044,2.771441,0.60850066,-1.2592949,1.1685793,-1.5304567,0.44614244,-0.02925077,-0.05736312,-0.17776722,-0.01684981
126,0.72639877,-2.0102499,3.9054902,1.5593243,-3.8938715,0.50986165,-1.4714441,0.99679166,-0.015205624,-0.02766167,-0.14223701,-0.02497108
127,-1.1300182,-4.7564654,3.9704962,0.271259,1.9467412,-1.7202619,0.029151432,1.6199354,-0.11862971,0.08600922,0.015315948,-0.04032109
128,-0.32868195,-5.0458755,2.2201371,0.82358044,2.4783368,-1.7357559,0.29600394,1.2312092,-0.11837144,0.053369973,-0.060546543,-0.04063028
129,3.1730394,-4.354651,2.9021716,0.6390795,-2.1754007,1.2670518,-0.6968657,-0.4050712,-0.025086988,-0.050193187,-0.17884707,-0.020015521
130,-0.2911737,-7.7095423,4.485157,0.23309435,3.2220092,-4.3222566,6.281599,-1.856622,-0.08564165,-0.0192446,-0.14451283,0.014165323
131,2.5507944,-4.8799586,2.1167111,0.6947272,-0.36834803,2.24316,-3.8003187,1.4933906,-0.028942391,-0.021255683,-0.107504226,-0.047448903
132,2.6357465,-4.9490347,2.1079586,1.4170321,-0.9555517,1.1365433,-1.9130949,0.725646,-0.033191625,-0.018786728,-0.10361572,-0.03367309
133,0.5501752,-4.756616,1.9551628,-1.645371,4.114214,-0.123754196,-1.9183722,1.9437941,-0.07868864,0.1108184,-0.05447628,-0.07594497
134,-0.45925337,-3.103318,3.1454127,1.4458104,-0.6128668,-2.6098235,3.0112324,-0.42741364,-0.08290991,0.053050153,-0.06190504,-0.06038373
135,-1.4714452,-2.0900047,3.4699953,0.7299803,-0.3606725,-2.5900195,3.5015554,-0.95948184,-0.08450198,0.07299213,-0.044119116,-0.024347542
136,1.7813196,-5.8651466,3.035005,1.9400188,-0.71129674,-2.000787,3.9428124,-1.6978668,-0.027243517,-0.061625134,-0.16472208,-0.0044788662
137,0.9708992,-0.9686883,-0.20042917,0.5509826,-0.12016921,1.5585489,-2.5859165,1.0398933,0.01830596,-0.015179347,-0.08766812,-0.01758432
138,4.0047817,-4.00932,0.0130815655,-0.44527763,0.82627386,2.4632065,-1.7297311,-0.67055047,-0.070610076,0.038789343,-0.13517308,-0.07826794
139,2.3403966,-1.0117527,-0.91671056,-0.606878,0.40414003,2.1711762,-2.3551054,0.19743317,-0.04997849,0.07545382,-0.132278,-0.089831986
140,3.661715,-5.0358586,1.1998632,0.41710252,-0.11629696,1.9604617,-2.1914124,0.21424538,0.041063193,-0.024213847,-0.113045156,-0.039904907
141,2.810032,-2.416465,0.14987934,1.2400541,-1.4149579,1.3072621,-0.79196113,-0.39455345,0.0067453803,0.018723857,-0.07764081,-0.07160302
142,0.84445536,-1.6910796,-0.8122549,-0.67391485,2.4974253,0.8703874,-0.6634814,-0.28429994,-0.054732863,0.045909688,-0.11076168,-0.05425017
143,3.022518,-2.7406642,-0.5310287,0.8410436,-0.24698226,3.1686316,-3.697322,0.6212373,-0.010512035,-0.04852012,-0.1652998,-0.02915771
144,1.3804764,1.0619943,-0.37026232,-0.44812727,-1.3314841,1.5909214,-2.0435822,0.438563,-0.073259756,0.06820675,-0.12409294,-0.09774809
145,1.6039174,-2.3659985,0.23553203,-0.7407827,1.2985705,1.9907243,-2.2776542,0.27750868,-0.016906727,0.009748671,-0.14010096,-0.012062825
146,3.2410226,-2.6846666,0.16573067,-0.7602524,0.18418622,3.20362,-3.5127583,0.41792998,0.013482502,-0.06492469,-0.18853524,-0.040374633
147,1.4043612,-3.2852335,0.81097996,-1.143098,2.5519068,0.7055748,-1.0170681,0.29948884,-0.074456826,0.07509486,-0.04824863,-0.091257975
148,2.728447,-0.24542013,-0.5790936,0.015696853,-1.6620885,2.5952742,-1.5073472,-0.9322804,0.0109061515,-0.03993589,-0.20476529,-0.0031299125
149,1.9682034,-2.6221776,1.4293895,-1.2020993,0.46817848,2.2935207,-3.0725622,0.9189055,0.0012740232,-0.013330769,-0.11514344,-0.023907617
150,3.5099027,-2.807903,0.31089413,-0.5725348,-0.12184067,2.8893774,-3.4529185,0.5291447,-0.061900314,0.077150926,-0.0842325,-0.09394191
151,2.8725896,-3.332841,0.92447835,0.92897314,-1.1480875,2.0020943,-2.2826777,0.39022878,-4.0465966e-06,-0.05030967,-0.18188879,-0.010754375
152,1.8422194,-4.829016,0.8126651,1.2746869,1.1939678,0.4922403,-0.78766334,0.29528806,-0.024445511,0.05092776,-0.08562535,-0.076467596
153,1.6856103,-3.1045942,0.854475,1.2942162,-0.2870405,2.073426,-4.014703,1.9490865,-0.0096222125,-0.013527233,-0.057420034,-0.08613488
154,1.235908,-4.7074986,1.5633519,0.3229857,1.5897254,1.8201672,-5.117199,3.1879318,-0.031970043,-0.035499822,-0.1086708,-0.06460488
155,2.6490486,-2.7350755,-0.109940365,0.46316797,-0.0030623786,0.7305795,0.434299,-0.98512775,-0.0041041877,-0.03693786,-0.17419565,-0.005367336
156,3.272739,-2.6421435,0.48213893,1.1299874,-1.8882571,2.237314,-1.9207332,-0.20142779,0.0046180226,-0.04889792,-0.2105133,0.0100442935
157,3.7422194,-1.9669466,0.036926225,-2.146214,0.7254375,2.77793,-2.2903662,-0.4209378,-0.09775594,0.16221386,-0.12206325,-0.14663681
158,2.1967673,-3.292793,0.36675578,-0.76650065,1.7170271,1.7125456,-1.8601398,0.11546957,-0.057208825,0.04997035,-0.093291685,-0.077385835
159,2.7549212,-1.1796081,0.84596264,0.43725324,-2.5139759,2.4958854,-2.3669348,0.047655873,-0.010221789,-0.054972965,-0.21855289,0.010684483
160,2.6708314,-3.8173063,0.3380183,1.3525776,-0.29192623,1.1961195,-1.202278,0.11258919,-0.030534703,-0.07085021,-0.21536136,-0.03743317
161,1.8087926,-4.417809,1.4561313,0.5400349,0.7358468,0.809068,0.13614857,-0.8326202,-0.020980103,0.011440862,-0.18055907,0.009078743
162,2.7773864,-2.6514635,0.8595782,0.009696916,-0.7720448,1.989142,-1.7560656,-0.11746356,0.025796918,-0.048389625,-0.1469278,-0.02999151
163,3.6760073,-5.9459925,0.9815143,-2.4024825,3.6625128,3.4391243,-4.986477,1.4344347,-0.04910945,0.0047676377,-0.1404657,-0.08702595
164,2.824643,-2.9934855,-0.4141165,-0.9224191,1.5254948,2.6438262,-2.7455354,0.12818897,0.001326574,0.026881281,-0.1496383,-0.031638056
165,2.7859886,-2.7514362,-0.0876953,1.2976365,-0.70510864,3.8730714,-6.49204,2.616955,0.0059248023,-0.007913101,-0.086535834,-0.06783367
166,4.0645375,-5.0767665,0.50810856,0.9957804,-0.011706453,3.2087107,-3.7189388,0.4703697,-0.045308396,0.108297914,-0.10867525,-0.08376494
167,1.7983576,-4.7922196,1.1187787,1.787505,0.50374866,0.5917887,-2.9007497,2.1553552,-0.072911024,0.04401377,-0.11389614,-0.11207931
168,3.1007807,-1.9599038,0.40696412,-1.4413378,-0.01502974,2.2009342,-1.1551826,-0.91835,0.04340218,-0.008954063,-0.12531331,-0.019739281
169,0.79087955,-1.8745722,0.21325524,-1.258518,2.2936594,0.49537188,-0.43413517,-0.022561908,-0.080953136,0.12020531,-0.0950329,-0.09075676
170,2.0108747,-0.521152,0.6094597,0.09147717,-1.7997403,1.3527477,-0.7316377,-0.5242201,0.0056830863,0.045250744,-0.17659962,-0.041199405
171,1.2495606,-2.740446,0.20059736,-0.969981,2.3185997,0.7236477,-0.5800496,-0.16304044,-0.03970766,0.08940926,-0.13822189,-0.050550953
172,3.7003582,-4.4891787,0.76123834,0.8782639,-0.47965616,3.1448257,-3.8630924,0.8309113,-0.02133272,-0.042957056,-0.12194198,-0.09863579
173,1.287123,0.17601004,-0.01798788,-0.48347396,-0.85454756,2.2603014,-1.8444538,-0.37660074,-0.008289818,-0.013244804,-0.15111443,-0.006040993
